Epoch: 8_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.70100653, 0.0, 0.0, 0.021996846, 0.036160946, 0.052428603, 0.06700003]
Epoch: 9_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.2143581, 0.0, 0.0, 0.034998097, 0.0701221, 0.053550325, 0.10960579]
Epoch: 9_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9804046, 0.0, 0.0, 0.056749005, 0.029330432, 0.081164, 0.03844625]
Epoch: 9_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.60537136, 0.0, 0.0, 0.03656304, 0.016338207, 0.050310034, 0.026048914]
Epoch: 9_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.71560454, 0.0, 0.0, 0.04033853, 0.022943519, 0.06014719, 0.022636898]
Epoch: 9_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.92962074, 0.0, 0.0, 0.049217045, 0.03123375, 0.09895763, 0.026155118]
Epoch: 9_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.695269, 0.0, 0.0, 0.03984343, 0.02025353, 0.06184689, 0.0324525]
Epoch: 9_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6755765, 0.0, 0.0, 0.033102304, 0.025248088, 0.04796669, 0.04410596]
Epoch: 9_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.8186432, 0.0, 0.0, 0.043631535, 0.025711315, 0.05549831, 0.069716424]
Epoch: 9_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9692308, 0.0, 0.0, 0.046945073, 0.03430982, 0.0714468, 0.08523509]
Epoch: 10_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.87586427, 0.0, 0.0, 0.042279035, 0.027551778, 0.1192193, 0.058336876]
Epoch: 10_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.0017726, 1.0, 1.0, 0.04406877, 0.03562751, 0.12933567, 0.07547418]
Epoch: 10_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.4180678, 0.0, 0.0, 0.057941407, 0.05206559, 0.18097705, 0.1370207]
Epoch: 10_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.2423253, 0.0, 0.0, 0.067289725, 0.030782815, 0.20755067, 0.054049283]
Epoch: 10_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6932585, 0.0, 0.0, 0.033316188, 0.023227269, 0.0731125, 0.05471148]
Epoch: 10_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.70615095, 0.0, 0.0, 0.024783153, 0.034533124, 0.05389244, 0.059095733]
Epoch: 10_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6968253, 0.0, 0.0, 0.025069645, 0.031935055, 0.055543736, 0.0712346]
Epoch: 10_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.775616, 1.0, 1.0, 0.038218364, 0.026392523, 0.07805951, 0.051447734]
Epoch: 10_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.169096, 0.0, 0.0, 0.050144516, 0.048428994, 0.10851742, 0.07484339]
Epoch: 11_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.2751267, 0.0, 0.0, 0.030137619, 0.07493054, 0.10006272, 0.12438243]
Epoch: 11_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.7881577, 1.0, 1.0, 0.029531548, 0.031564534, 0.10902187, 0.06817487]
Epoch: 11_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.8459586, 0.0, 0.0, 0.02166587, 0.046241697, 0.09086116, 0.07602178]
Epoch: 11_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.80865026, 0.0, 0.0, 0.023455791, 0.0408514, 0.08842731, 0.07715103]
Epoch: 11_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.7764234, 0.0, 0.0, 0.042386018, 0.022562858, 0.071570665, 0.05536395]
Epoch: 11_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.85685253, 0.0, 0.0, 0.048953343, 0.02253535, 0.0946504, 0.04731527]
Epoch: 11_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0898445, 0.0, 0.0, 0.046376336, 0.047521263, 0.073924035, 0.07694443]
Epoch: 11_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.90896153, 0.0, 0.0, 0.051268682, 0.0256419, 0.08185398, 0.05800169]
Epoch: 11_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0332835, 0.0, 0.0, 0.030187132, 0.055432074, 0.061074905, 0.116016455]
Epoch: 12_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.79581666, 0.0, 0.0, 0.03324542, 0.024316255, 0.079804145, 0.1403958]
Epoch: 12_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.1065285, 0.0, 0.0, 0.056463774, 0.037642747, 0.06425853, 0.10120474]
Epoch: 12_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.68183726, 0.0, 1.4210855e-14, 0.025073688, 0.031711902, 0.042832565, 0.07114875]
Epoch: 12_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9234566, 0.0, 0.0, 0.04793775, 0.029748773, 0.07707116, 0.06952015]
Epoch: 12_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.50364, 1.0, 1.0, 0.02086944, 0.021500902, 0.038142055, 0.041794654]
Epoch: 12_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5710311, 0.0, 0.0, 0.025458328, 0.021626543, 0.042916093, 0.057266247]
Epoch: 12_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9698527, 0.0, 0.0, 0.0535995, 0.032883685, 0.053557567, 0.051463265]
Epoch: 12_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.76188517, 0.0, 0.0, 0.04222297, 0.022700451, 0.063858494, 0.048792414]
Epoch: 12_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5331138, 0.0, 0.0, 0.028341621, 0.017367374, 0.043490328, 0.032533452]
Epoch: 13_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.59175134, 0.0, 0.0, 0.030531354, 0.01957706, 0.052488297, 0.0381789]
Epoch: 13_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.7268472, 0.0, 0.0, 0.013297042, 0.047201525, 0.031853884, 0.09000754]
Epoch: 13_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5774154, 0.0, 0.0, 0.023717891, 0.023801232, 0.041813135, 0.060411043]
Epoch: 13_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.42599803, 0.0, 0.0, 0.013792777, 0.021989146, 0.029805636, 0.038373157]
Epoch: 13_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.59158504, 0.0, 0.0, 0.030673843, 0.019265328, 0.051740795, 0.04045254]
Epoch: 13_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.52179074, 0.0, 0.0, 0.021207545, 0.024358034, 0.028009072, 0.03812588]
Epoch: 13_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.4477468, 0.0, 0.0, 0.021844395, 0.016310379, 0.03557676, 0.030622315]
Epoch: 13_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.55857795, 0.0, 0.0, 0.03198304, 0.016161775, 0.051478494, 0.025651295]
Epoch: 13_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.5946374, 1.0, 1.0, 0.025982218, 0.024369799, 0.04346838, 0.047648862]
Epoch: 14_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5846609, 0.0, 0.0, 0.033943735, 0.01730544, 0.04891958, 0.02324954]
Epoch: 14_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.52366304, 0.0, 0.0, 0.031324994, 0.014344661, 0.042135566, 0.024830919]
Epoch: 14_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6180894, 0.0, 0.0, 0.027205199, 0.025808552, 0.040066995, 0.04788484]
Epoch: 14_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.46581215, 0.0, 0.0, 0.010824161, 0.029272104, 0.032877658, 0.031971857]
Epoch: 14_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.3347479, 0.0, 0.0, 0.015484541, 0.012887355, 0.025965841, 0.025063124]
Epoch: 14_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6776639, 0.0, 0.0, 0.04288055, 0.014785536, 0.06987559, 0.031127471]
Epoch: 14_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5370619, 0.0, 0.0, 0.027368437, 0.019256633, 0.029431961, 0.041379265]
Epoch: 14_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.6530581, 0.0, 0.0, 0.030649781, 0.024486126, 0.045425996, 0.05627302]
Epoch: 14_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.450108, 1.0, 1.0, 0.023734434, 0.014482658, 0.035691477, 0.032245666]
Epoch: 15_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.41950896, 0.0, 0.0, 0.02364561, 0.011285628, 0.042785786, 0.027410802]
Epoch: 15_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.52488405, 0.0, 0.0, 0.027415305, 0.01582898, 0.048209883, 0.044231348]
Epoch: 15_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.44779694, 0.0, 0.0, 0.020209964, 0.017299043, 0.029848032, 0.04285885]
Epoch: 15_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.42694312, 0.0, 0.0, 0.01809799, 0.01688898, 0.040732846, 0.03634061]
Epoch: 15_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.53111464, 0.0, 0.0, 0.02696219, 0.017657747, 0.044973392, 0.039941862]
Epoch: 15_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.57744247, 0.0, 0.0, 0.031716067, 0.017542828, 0.05458072, 0.030272763]
Epoch: 15_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.41660875, 0.0, 0.0, 0.01905749, 0.015715599, 0.035401486, 0.03347637]
Epoch: 15_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.69531584, 0.0, 0.0, 0.045651697, 0.014019069, 0.057988122, 0.04062003]
Epoch: 15_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.64155746, 0.0, 0.0, 0.034588672, 0.020532683, 0.04664513, 0.043698847]
Epoch: 16_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.5201279, 0.0, 0.0, 0.027142758, 0.016697172, 0.04698488, 0.034743734]
Epoch: 16_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.49470848, 0.0, 0.0, 0.02443863, 0.016856503, 0.043088235, 0.0386689]
Epoch: 16_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.41232228, 0.0, 0.0, 0.0219181, 0.012261976, 0.03713176, 0.033389784]
Epoch: 16_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.64076495, 0.0, 0.0, 0.016522452, 0.03796846, 0.030512083, 0.06534374]
Epoch: 16_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.2903262, 0.0, 0.0, 0.013710454, 0.009002617, 0.029263735, 0.033931755]
Epoch: 16_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.40931484, 0.0, 0.0, 0.013430028, 0.021252187, 0.022512605, 0.039980084]
